Player,DraftStatus,DraftYear,DraftRound,DraftPick,Rk,Season,SeasonNum,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
Josh Gray,Undrafted,,,,3465,2019,2,26,NOP,PG,2,0,23,-5.0,0.5,0.0,0.0,4.6,4.6,4.6,10.4,0.0,0.0,71.4,12.5,-0.1,0.0,-0.1,-0.226,-11.4,-4.7,-16.0,-0.1,
Josh Green,Drafted,2020.0,1,18,2931,2020,1,20,DAL,SG,39,5,445,8.8,0.49,0.269,0.247,7.0,12.3,9.7,8.3,1.8,0.6,14.2,11.9,0.1,0.4,0.5,0.05,-3.7,0.1,-3.6,-0.2,
Josh Green,Drafted,2020.0,1,18,2532,2021,2,21,DAL,SG,67,3,1039,11.9,0.578,0.305,0.176,5.6,11.7,8.6,11.0,2.2,1.2,13.8,13.9,1.0,1.4,2.4,0.111,-2.4,1.4,-1.0,0.3,
Josh Green,Drafted,2020.0,1,18,1777,2022,3,22,DAL,SG,60,21,1539,11.2,0.645,0.442,0.246,4.1,9.7,6.9,9.7,1.4,0.3,14.5,14.6,1.7,0.9,2.6,0.082,-1.9,-0.6,-2.4,-0.2,
Josh Green,Drafted,2020.0,1,18,1408,2023,4,23,DAL,SG,57,33,1505,9.9,0.588,0.5,0.152,2.9,10.4,6.7,11.1,1.5,0.5,13.1,13.1,1.0,1.2,2.2,0.071,-2.4,-0.3,-2.7,-0.3,
Josh Green,Drafted,2020.0,1,18,836,2024,5,24,CHO,SG,68,67,1887,7.8,0.559,0.589,0.171,3.1,6.7,4.9,8.2,1.9,0.8,13.4,11.8,0.4,1.0,1.5,0.037,-4.5,0.2,-4.3,-1.1,
Josh Hall,Undrafted,,,,2938,2020,1,20,OKC,SF,21,1,336,1.0,0.363,0.374,0.444,1.8,16.6,9.1,11.6,0.6,0.3,17.4,18.1,-1.1,0.2,-0.9,-0.126,-9.7,-2.2,-11.9,-0.8,
Josh Harrellson,Drafted,2011.0,2,45,7475,2011,1,22,NYK,PF,37,4,540,13.7,0.505,0.396,0.174,10.0,21.0,15.4,3.3,2.2,3.0,11.1,15.0,0.4,1.0,1.4,0.127,-0.5,0.6,0.1,0.3,
Josh Harrellson,Drafted,2011.0,2,45,6987,2012,2,23,MIA,C,6,0,31,8.5,0.506,0.556,0.222,12.6,15.0,13.9,0.0,1.7,2.6,23.3,19.9,0.0,0.0,0.0,0.002,-4.5,-1.4,-5.9,0.0,
Josh Harrellson,Drafted,2011.0,2,45,6522,2013,3,24,DET,C,32,0,317,13.4,0.547,0.378,0.085,9.8,16.7,13.1,6.9,1.0,3.8,10.5,12.8,0.5,0.2,0.7,0.108,-0.8,0.1,-0.7,0.1,
Josh Hart,Drafted,2017.0,1,30,4544,2017,1,22,LAL,SG,63,23,1461,12.2,0.596,0.525,0.251,3.1,16.0,9.6,7.6,1.5,0.9,10.1,13.5,1.9,1.5,3.4,0.111,-0.6,0.5,-0.1,0.7,
Josh Hart,Drafted,2017.0,1,30,4025,2018,2,23,LAL,SG,67,22,1715,9.3,0.526,0.591,0.172,2.2,12.6,7.5,7.0,1.7,1.9,10.4,13.5,0.2,1.9,2.1,0.059,-2.3,1.0,-1.3,0.3,
Josh Hart,Drafted,2017.0,1,30,3487,2019,3,24,NOP,SF,65,16,1755,11.9,0.563,0.665,0.216,3.7,22.1,12.8,8.2,1.7,1.1,11.4,15.3,1.3,1.8,3.1,0.085,-1.1,0.4,-0.7,0.6,
Josh Hart,Drafted,2017.0,1,30,2950,2020,4,25,NOP,SF,47,4,1349,12.2,0.566,0.561,0.259,4.3,26.1,15.2,10.6,1.4,0.8,11.3,13.5,1.4,1.3,2.7,0.097,-1.1,0.3,-0.8,0.4,
Josh Hart,Drafted,2017.0,1,30,2515,2021,5,26,2TM,SG,54,53,1791,16.1,0.61,0.374,0.371,3.7,20.7,12.0,18.9,1.7,0.7,14.7,18.6,2.8,1.5,4.4,0.117,0.5,0.5,0.9,1.3,
Josh Hart,Drafted,2017.0,1,30,1795,2022,6,27,2TM,SF,76,52,2454,14.1,0.622,0.315,0.338,6.5,21.0,13.7,16.1,1.8,0.8,16.4,12.6,3.8,2.2,6.0,0.118,-0.2,1.1,0.9,1.8,
Josh Hart,Drafted,2017.0,1,30,1390,2023,7,28,NYK,SF,81,42,2707,11.8,0.522,0.38,0.169,5.3,22.8,14.0,16.3,1.4,0.8,13.9,13.5,2.0,3.6,5.7,0.1,-1.3,1.4,0.0,1.4,
Josh Hart,Drafted,2017.0,1,30,823,2024,8,29,NYK,SG,77,77,2897,16.5,0.611,0.327,0.266,6.4,22.6,14.6,20.7,2.0,0.9,15.5,15.3,5.4,3.8,9.2,0.153,1.1,1.8,2.8,3.6,
Josh Hart,Drafted,2017.0,1,30,201,2025,9,30,NYK,SF,7,0,169,13.0,0.538,0.479,0.146,7.7,24.9,15.5,19.8,1.2,0.0,17.7,15.1,0.2,0.2,0.3,0.089,-0.8,0.3,-0.5,0.1,
Josh Howard,Undrafted,,,,7974,2010,1,30,WAS,SF,18,10,409,9.2,0.416,0.179,0.29,4.8,16.2,10.3,9.4,1.6,0.9,9.9,21.9,-0.5,0.3,-0.2,-0.027,-3.1,-0.7,-3.8,-0.2,
Josh Howard,Undrafted,,,,7504,2011,2,31,UTA,SF,43,18,991,10.5,0.461,0.102,0.269,4.5,13.9,9.2,7.9,1.7,0.8,11.6,20.7,-0.2,0.7,0.5,0.025,-2.8,-0.9,-3.7,-0.4,
Josh Howard,Undrafted,,,,7015,2012,3,32,MIN,SF,11,4,207,9.5,0.45,0.208,0.156,4.8,15.4,9.9,3.2,2.5,1.1,10.8,20.0,-0.2,0.3,0.0,0.009,-3.9,0.1,-3.8,-0.1,
Josh Huestis,Drafted,2014.0,1,29,5576,2015,1,24,OKC,PF,5,0,55,6.7,0.509,0.5,0.333,4.2,15.0,9.9,0.0,0.9,2.8,17.9,13.0,0.0,0.1,0.0,0.01,-2.2,-0.6,-2.8,0.0,
Josh Huestis,Drafted,2014.0,1,29,5087,2016,2,25,OKC,PF,2,0,31,26.1,0.612,0.364,0.091,14.3,17.9,16.1,15.5,0.0,7.7,0.0,15.7,0.1,0.0,0.2,0.265,7.6,1.2,8.8,0.1,
Josh Huestis,Drafted,2014.0,1,29,4570,2017,3,26,OKC,PF,69,10,982,5.4,0.417,0.632,0.11,4.6,13.9,9.1,2.7,0.8,4.0,12.0,9.5,-0.5,1.0,0.5,0.024,-3.9,0.0,-3.9,-0.5,
Josh Jackson,Drafted,2017.0,1,4,4585,2017,1,20,PHO,SF,77,35,1959,11.8,0.48,0.233,0.299,5.1,14.2,9.6,10.1,2.0,1.4,12.2,26.0,-2.0,1.2,-0.7,-0.018,-2.8,-1.4,-4.2,-1.1,
Josh Jackson,Drafted,2017.0,1,4,4065,2018,2,21,PHO,SG,79,29,1988,10.6,0.487,0.268,0.253,3.6,15.9,9.7,14.1,1.8,2.3,15.6,23.9,-2.8,1.1,-1.7,-0.04,-3.3,-1.2,-4.6,-1.3,
Josh Jackson,Drafted,2017.0,1,4,3527,2019,3,22,MEM,SF,22,0,381,14.1,0.547,0.453,0.314,3.1,14.9,9.1,13.1,2.2,2.1,13.4,22.8,0.1,0.5,0.5,0.069,-1.0,1.1,0.1,0.2,
Josh Jackson,Drafted,2017.0,1,4,2988,2020,4,23,DET,SG,62,25,1560,12.0,0.516,0.364,0.308,4.0,14.2,9.1,15.1,1.7,2.6,15.0,26.5,-1.6,1.7,0.1,0.004,-2.5,-0.5,-3.0,-0.4,
Josh Jackson,Drafted,2017.0,1,4,2470,2021,5,24,2TM,SF,51,3,830,9.5,0.491,0.433,0.257,2.6,16.4,9.2,10.0,1.5,2.4,12.3,19.7,-0.7,0.7,0.0,0.001,-4.1,-0.4,-4.5,-0.5,
Josh Magette,Undrafted,,,,4649,2017,1,28,ATL,PG,18,0,216,11.9,0.464,0.478,0.174,1.0,8.8,4.9,36.4,1.8,0.4,15.4,11.8,0.3,0.1,0.4,0.092,-2.0,-0.6,-2.6,0.0,
Josh Magette,Undrafted,,,,3588,2019,2,30,ORL,PG,8,0,38,5.1,0.378,0.267,0.133,2.7,14.6,8.5,19.2,3.8,2.4,23.9,23.7,-0.2,0.1,-0.1,-0.127,-7.9,1.6,-6.2,0.0,
Josh McRoberts,Undrafted,,,,8049,2010,1,23,IND,PF,72,51,1597,16.0,0.608,0.155,0.308,7.6,18.8,13.3,15.0,1.5,2.6,17.5,14.7,2.6,2.2,4.9,0.147,0.6,1.7,2.3,1.7,
Josh McRoberts,Undrafted,,,,7588,2011,2,24,LAL,PF,50,6,718,10.9,0.516,0.059,0.305,9.9,16.4,13.3,10.5,1.1,1.8,18.8,10.5,0.6,0.8,1.4,0.095,-2.1,0.7,-1.4,0.1,
Josh McRoberts,Undrafted,,,,7104,2012,3,25,2TM,PF,67,22,1487,12.7,0.527,0.245,0.248,7.0,18.1,12.4,14.8,1.1,1.4,14.8,13.7,1.5,0.7,2.2,0.072,-1.1,-0.2,-1.4,0.2,
Josh McRoberts,Undrafted,,,,6631,2013,4,26,CHA,PF,78,78,2360,13.8,0.548,0.514,0.15,4.0,13.8,8.9,21.9,1.3,1.5,12.1,13.4,3.5,3.0,6.5,0.132,0.5,1.5,2.0,2.3,
Josh McRoberts,Undrafted,,,,6154,2014,5,27,MIA,PF,17,4,296,10.2,0.613,0.358,0.245,2.9,15.1,9.1,17.5,2.1,0.9,27.3,12.8,0.1,0.3,0.4,0.07,-3.0,0.2,-2.8,-0.1,
Josh McRoberts,Undrafted,,,,5661,2015,6,28,MIA,PF,42,1,595,9.9,0.453,0.331,0.27,4.3,15.3,10.0,19.4,1.6,0.9,15.3,15.0,0.1,0.7,0.8,0.064,-2.6,1.0,-1.6,0.1,
Josh McRoberts,Undrafted,,,,5176,2016,7,29,MIA,PF,22,14,381,9.8,0.439,0.263,0.076,6.6,15.0,10.7,18.9,1.3,0.8,15.9,16.9,-0.1,0.4,0.3,0.036,-1.9,0.2,-1.6,0.0,
Josh McRoberts,Undrafted,,,,4671,2017,8,30,DAL,PF,2,0,6,-12.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,-0.19,-17.9,-3.6,-21.4,0.0,
Josh Minott,Drafted,2022.0,2,45,1932,2022,1,20,MIN,SF,15,0,96,17.9,0.582,0.167,0.222,5.9,22.9,14.6,7.5,2.0,5.4,7.1,18.9,0.1,0.2,0.3,0.146,-1.9,0.4,-1.6,0.0,
Josh Minott,Drafted,2022.0,2,45,1249,2023,2,21,MIN,SF,32,0,91,20.4,0.593,0.278,0.389,5.2,15.5,10.6,13.2,2.7,4.9,4.5,21.4,0.2,0.2,0.4,0.222,1.8,3.3,5.1,0.2,
Josh Minott,Drafted,2022.0,2,45,676,2024,3,22,MIN,SF,46,0,276,15.5,0.605,0.478,0.211,4.9,13.8,9.4,9.5,2.7,4.0,10.1,17.2,0.4,0.5,0.9,0.153,-0.7,2.9,2.2,0.3,
Josh Minott,Drafted,2022.0,2,45,154,2025,4,23,BOS,PF,9,7,205,18.5,0.595,0.5,0.266,11.3,20.8,15.9,8.7,3.1,2.0,7.7,16.0,0.5,0.4,0.8,0.192,0.7,1.1,1.8,0.2,
Josh Okogie,Drafted,2018.0,1,20,4197,2018,1,20,MIN,SG,74,52,1757,9.4,0.492,0.423,0.319,2.5,10.9,6.6,6.9,2.4,1.6,9.8,15.4,-0.1,1.4,1.2,0.034,-3.5,0.4,-3.1,-0.5,ROY-8
Josh Okogie,Drafted,2018.0,1,20,3661,2019,2,21,MIN,SG,62,28,1547,11.5,0.553,0.387,0.48,5.7,12.8,9.1,8.9,2.0,1.4,15.3,15.1,0.9,1.2,2.2,0.068,-2.4,0.0,-2.4,-0.2,
Josh Okogie,Drafted,2018.0,1,20,3120,2020,3,22,MIN,SG,59,37,1197,9.1,0.524,0.425,0.425,5.5,8.7,7.1,7.0,2.1,2.0,12.5,12.1,0.5,0.8,1.3,0.051,-3.7,0.3,-3.3,-0.4,
Josh Okogie,Drafted,2018.0,1,20,2320,2021,4,23,MIN,SG,49,6,516,9.0,0.526,0.452,0.49,5.9,8.7,7.3,6.2,2.4,2.2,15.4,12.1,0.1,0.5,0.7,0.062,-3.7,0.9,-2.7,-0.1,
Josh Okogie,Drafted,2018.0,1,20,1967,2022,5,24,PHO,SG,72,26,1350,13.3,0.531,0.476,0.464,8.8,11.9,10.3,10.3,2.0,2.3,11.2,17.7,1.1,1.7,2.8,0.101,-0.8,0.5,-0.2,0.6,
Josh Okogie,Drafted,2018.0,1,20,1214,2023,6,25,PHO,SG,60,11,960,12.0,0.552,0.456,0.495,9.2,9.0,9.1,8.4,2.4,2.2,12.5,13.0,1.0,1.1,2.1,0.104,-1.3,0.8,-0.5,0.4,
Josh Okogie,Drafted,2018.0,1,20,641,2024,7,26,2TM,SG,40,7,625,16.3,0.567,0.434,0.401,8.0,11.8,9.9,7.9,3.8,2.8,11.1,19.5,0.6,0.7,1.3,0.1,-0.1,1.6,1.5,0.6,
Josh Okogie,Drafted,2018.0,1,20,178,2025,8,27,HOU,SG,8,6,186,15.5,0.743,0.605,0.465,4.5,5.2,4.8,7.9,3.2,0.5,10.4,12.9,0.5,0.2,0.8,0.198,1.1,1.7,2.8,0.2,
Josh Powell,Undrafted,,,,8100,2010,1,28,ATL,PF,54,0,653,8.0,0.492,0.005,0.216,9.1,15.8,12.5,5.5,0.4,0.6,18.9,20.4,-0.7,0.5,-0.2,-0.012,-5.0,-2.3,-7.3,-0.9,
Josh Powell,Undrafted,,,,6691,2013,2,31,HOU,PF,1,0,19,2.5,0.333,0.0,0.0,0.0,27.7,14.6,0.0,0.0,3.9,14.3,16.1,-0.1,0.0,0.0,-0.094,-8.8,-2.6,-11.4,0.0,
Josh Reaves,Undrafted,,,,3697,2019,1,22,DAL,SF,4,0,28,5.8,0.405,0.222,0.222,3.8,7.4,5.6,14.2,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.031,-5.3,-4.0,-9.4,-0.1,
Josh Richardson,Drafted,2015.0,2,40,5736,2015,1,22,MIA,SG,52,2,1107,11.4,0.569,0.423,0.232,2.2,8.5,5.5,9.7,1.7,1.7,10.5,13.8,1.3,1.2,2.5,0.109,-1.1,0.7,-0.4,0.5,
Josh Richardson,Drafted,2015.0,2,40,5254,2016,2,23,MIA,SG,53,34,1614,10.7,0.493,0.442,0.15,2.4,9.2,5.8,12.7,1.9,1.9,10.6,16.8,0.3,1.9,2.2,0.066,-2.0,0.9,-1.1,0.4,
Josh Richardson,Drafted,2015.0,2,40,4766,2017,3,24,MIA,SF,81,81,2689,13.6,0.551,0.38,0.16,2.9,9.0,6.0,13.2,2.3,2.4,12.9,18.2,1.8,3.5,5.4,0.096,-0.6,1.3,0.7,1.8,
Josh Richardson,Drafted,2015.0,2,40,4230,2018,4,25,MIA,SG,73,73,2539,14.0,0.536,0.448,0.225,2.3,8.8,5.5,17.9,1.5,1.2,9.1,20.9,3.0,2.6,5.6,0.106,0.1,0.2,0.3,1.5,
Josh Richardson,Drafted,2015.0,2,40,3701,2019,5,26,PHI,SG,55,53,1693,12.0,0.533,0.385,0.218,2.7,8.7,5.7,13.9,1.5,1.8,12.8,20.6,0.5,1.7,2.1,0.061,-1.4,-0.4,-1.8,0.1,
Josh Richardson,Drafted,2015.0,2,40,3168,2020,6,27,DAL,SG,59,56,1790,11.9,0.537,0.432,0.175,3.2,8.8,6.0,12.1,1.7,1.2,10.6,18.4,1.0,1.4,2.4,0.066,-1.5,-0.2,-1.7,0.1,
Josh Richardson,Drafted,2015.0,2,40,2267,2021,7,28,2TM,SG,65,7,1600,12.8,0.573,0.461,0.202,2.8,9.4,6.2,10.1,1.7,1.6,10.2,17.6,1.6,2.0,3.5,0.106,-0.6,0.7,0.1,0.9,
Josh Richardson,Drafted,2015.0,2,40,2009,2022,8,29,2TM,SG,65,10,1530,12.3,0.555,0.529,0.146,2.9,9.9,6.3,15.8,2.2,1.2,12.7,18.4,0.6,1.1,1.8,0.055,-1.0,-0.1,-1.2,0.3,
Josh Richardson,Drafted,2015.0,2,40,1166,2023,9,30,MIA,SG,43,6,1103,11.4,0.573,0.548,0.156,1.8,10.7,6.2,13.9,1.1,1.2,8.9,16.5,0.9,1.2,2.1,0.093,-1.3,0.0,-1.3,0.2,
Josh Richardson,Drafted,2015.0,2,40,595,2024,10,31,MIA,SG,8,0,150,4.4,0.402,0.579,0.105,4.5,4.4,4.4,10.5,2.7,0.6,16.8,14.1,-0.2,0.2,-0.1,-0.021,-7.3,0.6,-6.7,-0.2,
Josh Selby,Drafted,2011.0,2,49,7666,2011,1,20,MEM,PG,28,0,237,3.3,0.403,0.208,0.194,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,-0.7,0.2,-0.5,-0.105,-6.8,-2.0,-8.8,-0.4,ROY-12
Josh Selby,Drafted,2011.0,2,49,7189,2012,2,21,MEM,PG,10,0,59,0.1,0.373,0.273,0.5,0.0,10.2,5.0,10.5,1.8,0.0,20.7,26.4,-0.3,0.1,-0.2,-0.143,-10.1,-2.3,-12.4,-0.2,
Josh Smith,Undrafted,,,,8139,2010,1,25,ATL,PF,77,77,2645,19.2,0.54,0.148,0.304,6.2,23.7,15.0,17.1,2.0,3.5,14.3,24.7,1.9,4.5,6.4,0.116,1.0,1.7,2.8,3.2,DPOY-25
Josh Smith,Undrafted,,,,7682,2011,2,26,ATL,PF,66,66,2329,21.1,0.499,0.099,0.292,6.9,24.8,15.9,20.6,2.1,3.8,11.7,28.4,1.9,4.9,6.8,0.139,1.7,2.1,3.8,3.3,DPOY-10
Josh Smith,Undrafted,,,,7203,2012,3,27,ATL,PF,76,76,2683,17.7,0.501,0.17,0.272,5.8,21.3,13.6,20.9,1.8,3.9,14.6,26.7,-0.3,4.5,4.2,0.075,0.3,1.5,1.8,2.5,
Josh Smith,Undrafted,,,,6737,2013,4,28,DET,SF,77,76,2730,14.1,0.463,0.215,0.244,3.9,17.6,10.4,15.0,1.9,3.2,12.7,24.5,-1.4,2.5,1.1,0.02,-0.9,0.1,-0.8,0.8,
Josh Smith,Undrafted,,,,6258,2014,5,29,2TM,PF,83,35,2300,14.9,0.467,0.231,0.258,7.2,18.3,12.6,20.5,1.9,3.9,15.8,24.8,-1.1,3.4,2.3,0.048,-0.6,1.2,0.7,1.6,
Josh Smith,Undrafted,,,,5769,2015,6,30,2TM,PF,55,7,880,10.6,0.439,0.41,0.192,6.4,17.4,11.9,15.9,1.9,4.3,16.9,22.9,-1.2,1.2,0.0,0.0,-3.5,0.4,-3.1,-0.2,
Josh Smith,Undrafted,,,,4799,2017,7,32,NOP,PF,3,0,12,3.5,0.25,0.0,0.0,28.1,8.7,18.1,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,-0.013,-8.4,-6.2,-14.6,0.0,
Joshua Primo,Drafted,2021.0,1,12,2281,2021,1,19,SAS,SF,50,16,965,7.1,0.487,0.507,0.219,3.5,8.9,6.1,10.6,1.0,2.0,16.1,15.4,-0.6,0.6,0.0,0.001,-3.8,-1.1,-5.0,-0.7,
Joshua Primo,Drafted,2021.0,1,12,1994,2022,2,20,SAS,SG,4,0,93,6.1,0.467,0.462,0.346,2.3,13.4,7.6,24.4,0.5,1.8,26.9,18.2,-0.2,0.0,-0.1,-0.073,-4.7,-1.6,-6.3,-0.1,
Joshua Primo,Drafted,2021.0,1,12,1183,2023,3,21,LAC,SG,2,0,10,-12.8,0.333,0.333,0.0,11.7,0.0,5.6,0.0,0.0,9.0,57.1,30.7,-0.1,0.0,-0.1,-0.585,-16.8,-8.2,-25.0,-0.1,
José Calderón,Undrafted,,,,7836,2010,1,29,TOR,PG,68,55,2102,16.3,0.522,0.262,0.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,3.2,0.4,3.7,0.084,1.9,-1.2,0.8,1.5,
José Calderón,Undrafted,,,,7361,2011,2,30,TOR,PG,53,53,1799,16.7,0.547,0.333,0.143,1.3,9.1,5.2,44.2,1.4,0.1,17.0,16.0,3.9,1.2,5.1,0.136,2.4,-0.7,1.7,1.7,
José Calderón,Undrafted,,,,6885,2012,3,31,2TM,PG,73,58,2160,18.8,0.616,0.444,0.126,1.1,8.6,4.8,39.8,1.4,0.3,15.8,17.0,6.6,0.9,7.4,0.165,4.3,-1.2,3.1,2.8,
José Calderón,Undrafted,,,,6414,2013,4,32,DAL,PG,81,81,2468,15.2,0.596,0.568,0.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,5.4,0.8,6.3,0.122,2.5,-0.7,1.9,2.4,
José Calderón,Undrafted,,,,5921,2014,5,33,NYK,PG,42,42,1270,11.3,0.519,0.401,0.09,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,0.8,0.1,0.9,0.033,-1.1,-2.0,-3.0,-0.3,
José Calderón,Undrafted,,,,5440,2015,6,34,NYK,PG,72,72,2024,12.3,0.571,0.446,0.105,1.2,11.0,6.2,22.3,1.6,0.3,15.4,12.6,2.7,1.4,4.0,0.096,-0.8,0.1,-0.6,0.7,
José Calderón,Undrafted,,,,4947,2016,7,35,2TM,PG,41,13,539,8.9,0.506,0.478,0.09,3.0,12.2,7.5,23.3,1.0,0.2,22.7,14.4,0.0,0.3,0.3,0.023,-2.6,-0.6,-3.2,-0.2,
José Calderón,Undrafted,,,,4421,2017,8,36,CLE,PG,57,32,914,11.3,0.643,0.524,0.162,1.7,8.5,5.2,17.4,1.4,0.2,17.1,11.6,1.5,0.3,1.8,0.095,-1.4,-0.5,-1.9,0.0,
José Calderón,Undrafted,,,,3895,2018,9,37,DET,PG,49,0,632,7.1,0.453,0.475,0.092,1.8,8.8,5.2,24.9,1.2,0.4,21.9,10.9,0.0,0.5,0.6,0.043,-4.2,0.3,-3.9,-0.3,
Jrue Holiday,Undrafted,,,,7969,2010,1,20,PHI,PG,82,82,2901,15.4,0.525,0.222,0.209,2.7,10.5,6.6,29.0,2.2,0.8,16.7,20.8,2.2,3.5,5.7,0.094,0.4,0.4,0.8,2.0,
Jrue Holiday,Undrafted,,,,7498,2011,2,21,PHI,PG,65,65,2196,14.7,0.496,0.205,0.144,2.9,7.9,5.4,21.6,2.5,0.6,13.2,21.8,0.9,3.3,4.2,0.092,-0.5,0.9,0.4,1.3,
Jrue Holiday,Undrafted,,,,7009,2012,3,22,PHI,PG,78,78,2926,16.7,0.496,0.192,0.188,3.3,9.5,6.4,36.5,2.2,0.9,17.3,26.6,0.6,2.7,3.3,0.055,1.2,-0.7,0.5,1.9,AS
Jrue Holiday,Undrafted,,,,6543,2013,4,23,NOP,PG,34,34,1143,17.1,0.505,0.17,0.139,2.8,11.8,7.2,38.9,2.6,0.9,17.9,23.3,0.8,0.7,1.5,0.064,1.2,-0.9,0.4,0.7,
Jrue Holiday,Undrafted,,,,6060,2014,5,24,NOP,PG,40,37,1303,18.8,0.522,0.253,0.142,2.8,9.0,5.9,34.9,2.5,1.3,13.8,23.1,2.3,1.1,3.4,0.124,2.5,0.3,2.8,1.6,
Jrue Holiday,Undrafted,,,,5567,2015,6,25,NOP,PG,65,23,1831,19.7,0.529,0.277,0.231,1.6,10.5,5.9,37.3,2.4,1.0,14.0,28.9,2.2,1.2,3.4,0.089,2.7,-0.6,2.1,1.9,6MOY-16
Jrue Holiday,Undrafted,,,,5078,2016,7,26,NOP,PG,67,61,2190,17.1,0.532,0.315,0.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,1.3,2.6,3.8,0.084,1.0,0.2,1.3,1.8,
Jrue Holiday,Undrafted,,,,4560,2017,8,27,NOP,SG,81,81,2927,17.8,0.57,0.286,0.191,2.4,10.8,6.8,24.9,2.0,1.7,13.6,23.1,4.2,2.9,7.1,0.116,1.3,0.3,1.6,2.7,"DPOY-7,DEF1"
Jrue Holiday,Undrafted,,,,4040,2018,9,28,NOP,SG,67,67,2402,19.4,0.555,0.313,0.234,3.3,11.0,7.2,31.8,2.1,1.8,14.1,25.4,3.5,1.9,5.4,0.108,3.1,-0.1,3.0,3.1,DEF2
Jrue Holiday,Undrafted,,,,3504,2019,10,29,NOP,SG,61,61,2117,17.0,0.537,0.344,0.181,3.8,10.9,7.3,29.1,2.2,1.9,14.5,24.5,2.0,1.9,3.9,0.088,1.6,0.2,1.8,2.0,
Jrue Holiday,Undrafted,,,,2965,2020,11,30,MIL,PG,59,56,1907,20.0,0.592,0.344,0.165,4.2,10.4,7.4,26.3,2.4,1.7,12.6,22.2,4.3,2.2,6.6,0.165,2.8,0.6,3.4,2.6,"DPOY-8,DEF1"
Jrue Holiday,Undrafted,,,,2496,2021,12,31,MIL,PG,67,64,2207,19.8,0.593,0.336,0.189,3.4,10.9,7.2,31.8,2.4,1.3,15.0,23.5,4.5,2.4,6.9,0.15,2.9,0.3,3.2,2.9,"DPOY-8,DEF2"
Jrue Holiday,Undrafted,,,,1810,2022,13,32,MIL,PG,67,65,2183,19.2,0.586,0.402,0.173,3.9,12.0,8.1,34.4,1.7,0.9,15.2,25.0,3.9,2.8,6.7,0.148,3.0,0.1,3.1,2.8,"DPOY-7,AS,DEF1"
Jrue Holiday,Undrafted,,,,1375,2023,14,33,BOS,PG,69,69,2263,14.4,0.597,0.467,0.104,4.2,13.2,8.9,19.3,1.3,2.1,14.7,16.3,3.3,3.0,6.3,0.133,1.0,1.1,2.1,2.4,"DPOY-6,DEF2"
Jrue Holiday,Undrafted,,,,811,2024,15,34,BOS,PG,62,62,1896,13.5,0.565,0.534,0.134,4.4,10.8,7.6,17.3,1.7,1.3,11.3,15.8,2.8,2.4,5.1,0.13,-0.3,1.0,0.7,1.3,
Jrue Holiday,Undrafted,,,,41,2025,16,35,POR,PG,9,9,299,16.8,0.56,0.511,0.16,4.0,14.4,8.8,36.3,2.3,0.6,16.1,21.7,0.4,0.3,0.8,0.121,2.1,0.2,2.3,0.3,
Juan Toscano-Anderson,Undrafted,,,,3756,2019,1,26,GSW,SG,13,6,272,9.4,0.529,0.365,0.079,3.5,17.8,10.4,13.8,2.3,1.7,19.7,12.7,-0.1,0.2,0.2,0.03,-4.1,0.5,-3.6,-0.1,
Juan Toscano-Anderson,Undrafted,,,,3229,2020,2,27,GSW,SG,53,16,1107,12.6,0.676,0.44,0.148,2.8,19.6,11.3,18.1,1.7,2.1,21.5,11.0,1.4,1.6,3.0,0.13,-1.4,2.2,0.8,0.8,
Juan Toscano-Anderson,Undrafted,,,,2196,2021,3,28,GSW,SF,73,6,994,11.0,0.561,0.37,0.298,3.2,15.8,9.7,17.6,2.4,1.6,20.4,14.7,0.3,1.8,2.0,0.098,-3.3,2.4,-0.8,0.3,
Juan Toscano-Anderson,Undrafted,,,,2073,2022,4,29,2TM,SF,52,9,700,7.2,0.505,0.301,0.168,4.4,14.4,9.5,11.8,1.1,1.2,18.1,11.3,-0.1,0.6,0.5,0.038,-4.6,0.8,-3.8,-0.3,
Juan Toscano-Anderson,Undrafted,,,,1092,2023,5,30,SAC,SF,11,0,53,2.5,0.292,0.333,0.0,8.3,21.6,14.8,9.0,0.9,1.7,14.3,11.3,-0.1,0.1,0.0,-0.024,-8.7,-0.6,-9.4,-0.1,
Juancho Hernangómez,Drafted,2016.0,1,15,5068,2016,1,21,DEN,PF,62,9,842,13.4,0.592,0.504,0.339,5.7,18.7,12.3,4.7,1.7,1.1,10.7,14.6,1.2,0.6,1.8,0.104,0.1,-0.2,-0.1,0.4,
